100,101,3,1000.0
3.2251644,2.6501917,1.3121520,4.4447514,1.2300620,1.4218081,4.6250483,4.2502340,4.5495019,3.8737221,1.5000080,1.2528969,9.3178750,3.7552852,1.6379549,3.5570868,2.6138693,3.5181551,4.9970356,4.2904620,2.2266091,4.7184272,1.6440662,1.5439608,4.8206547,4.0279282,1.2783044,2.2871514,4.2891197,7.5378549,3.7720335,2.0317631,3.6708470,2.6953739,4.9474234,4.9814464,2.3565014,1.9248256,3.8288031,4.8516149,1.7937892,5.0752055,1.6676057,4.3508275,4.3211443,2.2053934,1.3544359,4.0408201,4.1870017,1.9653510,1.5473721,4.8216283,2.7993965,3.7656501,4.1738837,1.1323790,3.9334972,3.3653812,1.5914575,3.4284835,2.3965971,1.5361476,1.2298030,2.7330988,3.4862242,7.8540765,4.5207351,2.1557661,6.6492011,4.3280509,2.3029507,2.5666084,3.5955866,4.6167351,3.9726551,2.6656917,6.4578299,7.1789520,6.4529932,3.9095409,2.0945043,2.2933944,4.7787546,1.8428586,4.5507242,2.3486159,4.7240373,7.2284002,1.7404204,2.6874901,4.9477474,1.3710592,4.3695729,3.8386697,3.2445374,4.0251767,3.2835883,2.0904794,4.7030379,3.5988678,2.8532124
3.9311222,2.5714190,7.5728826,1.7912893,4.9591940,2.6940438,2.4724643,3.1283904,2.4212363,1.7609734,1.8834398,3.9250065,4.7525607,3.9921983,8.8282528,3.1306422,1.6758536,2.9804260,4.4039879,3.8636182,1.7463265,3.2520541,7.4205634,4.7135010,7.1756705,2.7349046,2.0630888,1.4475144,7.5551113,1.2923186,1.6277906,1.6488548,4.0567099,1.2674940,1.8949932,3.1863631,4.6866438,4.8229892,2.2358038,1.1853587,1.2787892,4.1251584,2.5109750,1.3279456,3.6760553,1.7556295,4.1568144,5.5346886,4.3296561,3.7049985,2.0578201,4.3661124,2.6608733,3.0594995,3.3789739,7.5600625,2.9979779,3.0681617,3.3417387,1.1496734,1.5220904,2.2141775,3.3771895,2.8572373,3.3436098,2.9836557,4.6172604,2.5229614,8.1999904,3.8792869,2.2768389,3.3514071,1.2593988,1.4797193,1.5412479,2.3203541,4.6596249,1.5935848,4.7287167,1.3533951,2.3463768,4.5236166,1.2591649,2.8101708,2.2263289,1.5642705,3.4017440,1.0061549,4.4829049,3.1573298,2.4965533,4.2375137,4.3515334,4.3671593,4.1149337,1.8291072,4.3838763,3.7990127,8.8579256,2.8973576,2.1943461
2.0012905,3.5081382,1.8206984,2.1700752,3.0565223,6.2877237,1.1053127,1.0739108,4.5501184,9.9032053,3.2810877,5.6425106,4.9844387,1.3693664,1.1445273,3.0824324,1.1767563,2.7175578,1.9462824,1.7404579,2.5653063,2.7549385,3.6357353,1.1945516,5.1767067,4.4756212,3.5196413,3.3543596,2.7624808,3.6062819,1.8909590,5.4333045,3.2389056,4.1773424,2.4269769,3.7721075,6.7874492,1.1330117,3.3702286,2.1133310,1.9206197,1.4378713,8.3070721,2.5452578,3.2800125,4.6543366,2.8696158,2.2033048,2.7379398,1.6965894,4.7375976,2.1756754,1.5200529,1.1957569,9.2721540,2.6259704,8.0030511,3.3318337,7.3392680,3.3225579,3.5571281,4.4580108,4.4953154,3.6926296,3.9219710,4.1739218,3.6237537,3.3789627,1.3560915,1.7100957,1.9305636,9.4522522,2.0338146,4.5129449,4.7904644,2.9721318,1.4045355,4.2392439,4.6834261,6.4307294,4.6298339,2.9323231,2.6909920,2.7617632,2.0705428,3.3054586,4.6552725,4.9555527,3.5945745,4.4023794,3.7045315,1.5091209,5.3596238,4.1548727,4.2575974,3.6601789,3.8105139,3.7062646,5.8779770,2.3378290,3.2768492
4.1839769,1.8684533,3.4052201,3.6652461,2.4150201,7.8575538,4.4252634,4.8638675,6.1021246,3.4468805,4.2334187,6.1736744,4.7526818,2.0643696,6.9769350,3.0318962,2.0083982,4.8558072,4.7431672,4.8380520,4.4640705,6.0595606,1.8456948,3.4938992,4.5432295,9.3429381,3.7398924,1.1583148,3.0497527,4.4251766,2.8420937,2.9250999,2.4330397,4.9251833,3.0838002,4.3989849,3.9262013,1.4123448,4.7254338,4.9823303,9.8106118,2.6365360,1.9611681,2.4522272,2.4805706,4.7698433,2.7766491,3.3825434,2.4659227,2.0804543,3.7308152,7.6638139,3.5003503,4.6263007,3.0556642,1.1328227,9.3805465,2.3045653,1.3900202,4.2211235,2.3543871,1.6266856,4.8417943,4.1619661,2.6102711,4.0503587,1.8704609,5.5331150,1.7261583,3.7410027,3.1121260,2.4647720,4.1287298,4.7632052,3.9619901,4.9160617,4.7204790,3.2890892,9.7575798,4.7457367,4.8161490,1.9908442,2.9142016,9.1312198,2.9519220,2.5346149,2.8641953,3.1165765,1.3045601,3.7708095,1.7635696,7.1188245,4.7961885,4.5855504,1.3863934,2.8443088,4.0592689,4.9985450,2.2936039,1.2937846,1.5722728
8.1524900,3.0701654,5.1064250,4.9726444,1.2213280,1.7582340,6.0167302,2.6844261,1.7683166,1.0602161,3.8925428,3.2179847,4.7970577,1.3671124,2.8737334,1.2340606,2.5234174,2.8718609,4.4643022,1.6254792,3.8189174,7.0007418,3.0321232,6.9959918,5.7593017,4.1623029,1.8718361,1.0451167,4.2310891,4.3100258,3.6617798,4.4304129,4.9677892,3.9660954,2.0396758,2.3160171,3.3208987,3.6285661,3.4274919,3.0588669,2.2380985,5.1488157,4.4658160,2.0767112,4.9221761,3.4320068,2.9739473,2.3019321,4.1507420,9.6897935,4.7485178,3.2568264,4.7603465,1.9094312,3.5257576,4.2083173,4.2956736,1.7550354,3.2970787,3.6752301,3.1335096,1.8727085,3.3238983,9.8757838,3.9790937,3.9881311,3.5108966,2.1699392,1.0148865,3.1239711,2.1036817,2.6563092,2.8346483,1.9749416,2.7961794,1.8258892,3.4216898,1.9447894,2.2123466,4.0934424,1.1830329,1.3869542,2.4183815,3.3645444,2.2195238,4.3906618,4.5536792,3.3980480,6.4112983,1.8699463,3.6552284,3.4851333,2.0733972,2.0459299,5.7249135,1.5848486,2.3916047,2.7448461,4.8819218,3.2167782,4.3061652
1.0165654,1.5364346,4.4353907,2.3832261,4.8695570,3.8656337,2.6599635,4.1732031,1.1588572,5.5744905,3.4941504,4.5074588,1.1337692,1.0742717,3.2109216,9.1816307,6.4794690,2.8722151,1.0616252,2.8205429,1.9419666,4.2802015,3.4193036,2.2259095,3.7218465,3.1319887,3.9067192,3.0493528,4.8139583,8.3329260,2.0497545,4.4928149,1.9484791,2.8066345,3.1224450,1.3725483,3.6558442,7.2601283,1.4229016,9.2474106,4.1297144,2.2572992,3.3172072,2.0232891,1.3145471,1.7088181,1.5350140,1.0210561,4.5924256,4.7352849,1.1623005,8.0253993,2.7239006,1.8672747,1.4159499,2.1501653,2.5765120,3.0261090,2.7111345,4.4975111,1.0413961,3.8774025,5.6593837,4.4840383,2.8903715,4.3920253,9.1669803,4.1737319,3.5760223,3.6404748,4.9558285,1.5293648,2.8807591,3.3900134,1.7956592,1.3772814,3.3707365,4.5850655,1.5926872,6.3252974,1.8616503,1.2568641,2.4072643,3.2119701,3.6510374,3.8054622,3.1896128,1.5992045,3.7958482,4.2344043,4.1180163,1.0364305,4.5857844,4.4174352,3.0466326,1.6333641,1.4241518,2.9656995,3.9675132,1.9147860,9.8046846
1.7198980,4.6448482,2.3362093,1.6577923,3.5770789,1.6010043,8.5163107,4.0777685,2.8036225,4.7123478,2.3936445,1.9263347,1.3023740,1.4230543,1.2451545,3.8309603,3.0648470,2.8857705,4.9097437,1.1069446,7.3921198,3.1933480,6.9457640,3.2302293,3.6233235,3.0001478,1.5848396,3.0615889,1.5054947,2.2578409,3.0682618,2.6770871,3.5086071,3.1211115,3.0346128,2.3701794,8.7886942,4.2270801,1.1719629,4.7910290,1.3066109,1.5095649,1.6459284,1.8923343,2.3205778,6.8817667,1.8298151,3.4523092,4.0061641,6.7777968,4.2735161,1.5976643,1.2954342,1.6488782,2.6043466,1.4969518,2.3449277,3.0607936,1.4204743,1.2211816,1.9580415,3.2871431,4.1383085,3.3675545,2.5765800,2.0071809,4.7003402,4.8389756,4.3674038,3.3505830,4.0427015,4.2991879,1.5208463,7.6710045,4.0265953,1.6397785,1.8834955,2.6380141,3.2211031,3.6556031,3.2975261,1.0742939,1.4578204,4.0815018,2.2417106,4.8219671,4.8606057,9.1156901,4.0240113,2.4677721,1.2097061,9.3649993,2.6789255,2.3882266,7.8092312,1.9860264,2.2672934,7.7205860,7.8521768,3.0319228,1.1549613
1.2456502,3.3146073,2.6743898,3.0267225,3.4919511,2.7673911,4.8279406,2.7741410,2.8665449,4.2758207,1.9609084,3.8365795,1.9183578,3.4226758,2.9510993,2.1271545,4.8172791,3.0045998,1.2727350,2.9354217,1.9253353,4.1494182,4.8216336,4.2558782,6.1110319,3.0036063,2.0721086,4.9751029,1.1660635,1.4188817,4.8600450,3.7758343,1.0739217,2.6657849,4.0263818,1.4963264,1.8424244,3.8255190,1.2962147,2.7415790,2.3629809,3.0802646,4.1231024,8.3443812,2.5593707,1.9805450,4.9685517,1.1360128,4.8939048,2.3468711,3.6425210,7.4419581,1.0543836,4.5189211,1.2956024,2.8858445,2.6379279,1.5210994,4.8809780,4.4181200,8.5536727,3.0053357,1.7927818,3.0367061,1.9443967,4.1894148,1.1381206,3.9220928,7.5937487,2.4258810,2.7483517,3.3105661,1.4476361,3.2631117,2.3255451,4.4390890,4.3405005,7.9452574,3.7063900,1.1955560,1.5291879,3.3806609,9.0799337,1.3248442,4.5385462,6.6456089,3.1867652,4.5660803,1.3200069,6.5945700,2.8244185,1.8646194,1.2426759,1.5660574,2.6639244,5.0642094,1.4366986,3.1832512,3.9501378,3.6982759,4.6834188
1.7285070,1.4287602,4.0559135,3.8657889,8.7419631,1.9006115,4.7256293,2.1426405,1.5138441,4.3138932,2.7459380,4.4406480,4.3781109,2.1738032,1.8034314,4.9478189,4.4828567,6.8008173,3.1342822,1.5835364,1.3625570,3.4953116,3.6023434,2.5600693,4.9245294,1.1676646,4.3951611,4.9488741,4.6754888,2.7386777,4.2807946,2.0836106,2.4972420,1.0609908,2.9542387,1.1427209,3.5410945,4.0531616,4.8470462,4.8427519,2.1638071,1.7930631,1.2108941,4.2475085,2.9824125,3.0254139,3.0858782,1.0884809,2.8573905,4.2566936,3.7699956,8.0587761,3.7871129,2.3305834,2.5410800,1.7237617,3.7880059,4.1954182,2.8728938,2.2815139,2.9026676,4.3785678,2.8598670,2.5825457,2.9009116,3.1302299,3.0071547,2.0111715,3.9714283,2.8699991,4.0336957,2.6720927,1.3570343,5.3186766,3.1394248,3.8788349,2.7927034,3.4650724,1.6639833,5.5815733,4.6571714,2.7665798,1.1637526,3.9958374,2.5058994,2.9847330,4.0041008,5.8204509,3.9999331,2.3050704,2.9252386,3.5746188,3.9094783,4.7888629,1.8776115,1.3560820,1.7869133,2.7303701,3.5859492,1.0910747,4.5775286
4.9319015,1.9227242,6.9276919,1.9282352,2.3519419,3.7510483,2.4583165,1.4615278,3.8672427,6.2937233,2.9751403,3.7982762,4.7955114,2.7988104,3.5979121,3.5126239,1.5433105,1.7466498,2.5938355,3.5247594,1.4962366,6.9892837,4.5767267,1.2458869,1.0407215,1.0985318,1.7468789,3.6142099,4.2107356,4.8571973,1.9244587,1.2063866,2.7815244,2.9329017,1.3642572,2.7018041,2.0660127,4.4979544,3.9289077,2.0802230,1.0224012,3.0563086,4.5368497,3.2638720,2.3530860,7.3052321,4.0835254,4.0047933,3.1878237,1.2341169,4.4758577,1.2604852,3.9338109,2.5410026,4.8662054,4.2850559,2.5684247,8.6431276,3.6359857,2.4644791,1.3838210,1.2487665,4.1980930,2.5392279,2.4646480,1.0349544,1.3314240,3.2278063,4.7318323,4.0019363,2.2781252,3.1546035,3.5472900,4.8230259,1.6948593,1.1583763,1.5168669,3.9170303,4.0858200,1.1539567,9.3958627,1.0139371,2.4417382,1.5571953,8.3063792,1.8932547,4.3967969,4.8736874,2.1476665,5.7667372,3.5456271,2.1226249,3.0044158,2.7645141,4.6788896,1.5294725,3.0655620,1.4220744,1.5279740,3.2455372,8.1427110
3.1197538,3.6025956,1.6041625,1.0193165,4.0254477,4.9253669,8.3629415,4.0132664,6.9323243,1.1474557,2.9810456,1.7630754,3.1533501,1.0036577,1.6778703,6.2253904,2.6460693,2.0691841,2.4742052,3.5884333,5.7664132,3.3446849,3.6394752,1.8764231,1.2487184,1.2962519,6.4711781,4.1419677,3.8989523,7.4396412,1.3656279,1.0008544,1.7744151,2.3104311,2.3227847,1.9977977,1.2282919,4.4304344,3.5304565,4.2551095,7.9239570,4.2658084,1.4573968,2.5938413,2.0683852,2.0310921,3.0042989,2.7027109,4.3216937,2.1569783,3.0146546,2.4125867,1.3274675,3.9736450,4.0911583,1.4328445,2.2095209,2.7598906,4.3965481,2.9021664,4.6022229,1.3080663,3.8417374,1.5047831,2.7946533,1.8820925,3.9039856,3.0535480,1.7571736,2.2481171,2.9360249,3.3100265,1.2019358,1.9794455,3.1451431,3.2530897,4.2461961,4.2322504,1.2647786,4.0871969,3.5620199,4.9305522,3.3225557,3.5764183,9.6203143,1.9906467,4.7839404,1.0338270,4.4407676,1.4383611,2.1368718,1.4941468,1.0181787,1.4203951,1.0165398,3.3094821,2.0726437,3.2886285,7.1787971,4.4402263,1.7672458
2.9813223,1.4595922,1.3670994,1.9333702,5.4854678,2.2355837,3.5544411,4.9438227,1.3358070,4.2219539,4.5960518,4.8199803,1.3931118,3.0495291,2.3900925,4.8420741,2.2370753,1.3647466,1.2330188,4.5517193,1.1943795,2.3333884,2.4884457,2.9484530,2.4311981,2.9964258,1.5216360,1.8277679,2.5379979,4.3415908,4.1723112,1.1329822,2.4465243,3.4430383,2.1621825,3.7773054,4.4111438,7.8087066,4.9116184,4.4374247,3.3080896,4.2693827,3.1159887,3.6049589,2.5659252,3.7763899,2.7112885,2.9706655,4.8839941,4.9710349,2.4084984,2.1404432,2.7502647,6.7550160,4.2938074,2.2047679,4.8722663,1.0849521,3.3104173,4.7447454,1.3031812,5.6230536,4.9980981,1.2027110,4.2730720,3.5438082,1.4951386,7.2306907,2.9462454,1.3800808,4.9939307,2.6941473,2.7999192,4.9258522,4.6031342,1.5929975,3.9227853,2.2864623,3.0683816,9.8493807,5.1903513,1.4225366,2.1017602,4.5662916,2.6424558,3.9412741,1.5529152,4.5818760,3.8921950,2.0257534,3.4907751,3.3879801,1.8814487,1.9955020,2.1481596,4.5322765,4.6068922,4.9711385,4.9644717,4.4989866,4.0711686
2.8864598,1.0657979,3.8030840,3.2515802,3.9750572,3.7313715,3.7838532,2.5419311,4.6603877,4.0341267,2.4129043,2.8036745,4.6508157,3.9434765,1.1191751,4.3861162,4.6998145,3.4482421,3.1877955,9.2368902,2.3094689,4.6297435,3.1865759,4.9759126,1.4637201,3.4745770,4.7310868,7.3031772,2.9122076,2.4421027,2.4612265,2.7908387,1.4742178,1.2267425,1.7961680,4.1597827,3.4738336,2.7791453,3.4559692,2.4088069,2.9248917,2.7326200,4.0337882,4.0621768,7.8399663,3.0786121,2.9750483,3.7199444,2.2435604,4.6382548,1.6037415,4.4748214,6.9268163,1.0249788,4.4830864,3.8319557,1.7516256,2.6744662,2.6090052,3.1582670,4.1859930,2.4739187,3.0255303,3.8799765,3.4572998,1.4378330,1.7716488,2.9268225,4.6069340,3.6292009,3.6683242,2.2279584,1.6301445,2.8447682,9.5552566,4.8755752,4.8531397,4.4479948,4.2827206,4.3914125,1.5615944,3.2529181,4.7525942,3.5178061,4.5710220,2.6916483,3.0221260,3.3453883,1.3242629,3.5042253,4.2017129,1.6754557,3.2683489,1.5994396,2.5171262,1.8782992,1.6053917,2.5494384,3.8653924,1.4704066,2.9829120
